%time,field.header.seq,field.header.stamp,field.header.frame_id,field.time,field.q0,field.q1,field.q2,field.q3,field.q4,field.q5,field.qp0,field.qp1,field.qp2,field.qp3,field.qp4,field.qp5,field.qpp0,field.qpp1,field.qpp2,field.qpp3,field.qpp4,field.qpp5,field.qd0,field.qd1,field.qd2,field.qd3,field.qd4,field.qd5,field.qpd0,field.qpd1,field.qpd2,field.qpd3,field.qpd4,field.qpd5,field.qppd0,field.qppd1,field.qppd2,field.qppd3,field.qppd4,field.qppd5,field.Dq0,field.Dq1,field.Dq2,field.Dq3,field.Dq4,field.Dq5,field.Dqp0,field.Dqp1,field.Dqp2,field.Dqp3,field.Dqp4,field.Dqp5,field.Xef_00,field.Xef_01,field.Xef_02,field.Xef_03,field.Xef_04,field.Xef_05,field.Xd_00,field.Xd_01,field.Xd_02,field.Xd_03,field.Xd_04,field.Xd_05,field.torques0,field.torques1,field.torques2,field.torques3,field.torques4,field.torques5
1455732146578124610,1821,1455732146542868492,,3.80430746078,1.79938277733,-0.99112260608,0.386519098074,-1.63273442983,0.310275668877,0.62869243172,-0.246044888651,0.221438697435,0.147625669252,0.442878559874,0.418351798636,0.07391644504,0.0,0.0,0.0,0.0,0.0,0.0,1.79807181537,-0.989946103116,0.387233482453,-1.63082635583,0.311763370218,0.629949054225,-0.234912780347,0.211421502312,0.140947668208,0.422843004624,0.39935172659,0.0704738341041,0.090477709678,-0.0814299387102,-0.0542866258068,-0.16285987742,-0.153812106453,-0.0271433129034,0.00131096195606,-0.0011765029634,-0.00071438437804,-0.00190807399957,-0.00148770134064,-0.00125662250507,-0.0111321083042,0.0100171951225,0.00667800104417,0.0200355552492,0.0190000720458,0.00344261093591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0682909096704,46.3997546975,24.4296400372,1.39074714075,-1.40708535018,-0.558252964135
1455732146578138835,1822,1455732146544969386,,3.8064084053,1.79889086747,-0.990679891879,0.386814244724,-1.63184899836,0.311112074512,0.628840202927,-0.245864966159,0.221275502764,0.147520980481,0.442552908152,0.418053836087,0.0738547626185,0.0,0.0,0.0,0.0,0.0,0.0,1.79757847648,-0.989502098116,0.387529485786,-1.62993834583,0.312602046329,0.630097055891,-0.234722481987,0.211250233788,0.140833489192,0.422500467576,0.399028219377,0.070416744596,0.0906772976623,-0.081609567896,-0.0544063785974,-0.163219135792,-0.154151406026,-0.0272031892987,0.00131239098984,-0.00117779376294,-0.000715241061461,-0.001910652531,-0.00148997181652,-0.00125685296399,-0.0111424841725,0.0100252689759,0.00668749128846,0.0200524405761,0.0190256167099,0.00343801802247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119312713833,46.3621098975,24.3949993845,1.35761229762,-1.41216578766,-0.572225590943
1455732146578150480,1823,1455732146547056767,,3.80849575996,1.79839932094,-0.99023750553,0.387109166933,-1.63096421348,0.311947783203,0.628987851464,-0.245681568655,0.22111084697,0.147401227927,0.442231973571,0.417654854886,0.0737937736041,0.0,0.0,0.0,0.0,0.0,0.0,1.7970887251,-0.989061321874,0.387823336614,-1.62905679335,0.313434623675,0.630243981305,-0.234532999597,0.211079699637,0.140719799758,0.422159399274,0.398706099314,0.070359899879,0.0908753097948,-0.0817877788153,-0.0545251858769,-0.163575557631,-0.154488026651,-0.0272625929384,0.00131059583504,-0.00117618365521,-0.00071416968106,-0.0019074201333,-0.00148684047157,-0.00125612984177,-0.0111485690579,0.0100311473333,0.00668142816867,0.020072574297,0.0189487555719,0.00343387372507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11993976673,46.3992691495,24.4154032579,1.36677849269,-1.41581859887,-0.569564600122
1455732146578159688,1824,1455732146549160155,,3.81059932709,1.79790814529,-0.989795452953,0.387403850566,-1.63008008725,0.312782698329,0.629135380428,-0.245494076734,0.220941729371,0.147282405931,0.441894263619,0.417260270599,0.0737351904738,0.0,0.0,0.0,0.0,0.0,0.0,1.7965955704,-0.988617482645,0.388119229433,-1.62816911489,0.314272986663,0.630391927715,-0.234341627651,0.210907464886,0.140604976591,0.421814929772,0.398380767007,0.0703024882954,0.0910745719203,-0.0819671147283,-0.0546447431522,-0.163934229457,-0.154826772265,-0.0273223715761,0.00131257488857,-0.0011779703079,-0.000715378866553,-0.00191097235416,-0.00149028833424,-0.00125654728736,-0.0111524490825,0.0100342644849,0.00667742934039,0.0200793338467,0.0188795035919,0.00343270217841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176456416212,46.3280843894,24.3589717564,1.31127515359,-1.41664610803,-0.590763395902
1455732146578180718,1825,1455732146551273846,,3.81271290779,1.79741734676,-0.989353741472,0.38769830686,-1.62919665226,0.313616927308,0.629282793704,-0.245304450943,0.220769752005,0.147173887965,0.441540717551,0.416968708748,0.0736780852983,0.0,0.0,0.0,0.0,0.0,0.0,1.79610047404,-0.988171895914,0.388416287254,-1.62727794143,0.315114650489,0.630540456626,-0.23414892287,0.210734030583,0.140489353722,0.421468061165,0.398053168878,0.0702446768609,0.091274490687,-0.0821470416183,-0.0547646944122,-0.164294083237,-0.155166634168,-0.0273823472061,0.00131687272904,-0.00118184555786,-0.00071798039355,-0.00191871083567,-0.00149772318076,-0.00125766292204,-0.0111555280738,0.0100357214218,0.00668453424345,0.0200726563852,0.0189155398698,0.00343340843744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148617781102,46.4110977213,24.4155350071,1.34946120502,-1.41722860741,-0.576305451718
1455732146578194822,1826,1455732146553360117,,3.81479930878,1.79692691952,-0.988912364142,0.38799255087,-1.62831388665,0.314450714411,0.629430087066,-0.245122797549,0.220607577803,0.147070121767,0.441224900134,0.416818394621,0.0736152775419,0.0,0.0,0.0,0.0,0.0,0.0,1.7956121443,-0.987732399149,0.388709285097,-1.6263989479,0.315944811044,0.630686955547,-0.233958282059,0.210562453853,0.140374969236,0.421124907707,0.397729079501,0.0701874846178,0.0914715508656,-0.082324395779,-0.0548829305193,-0.164648791558,-0.155501636471,-0.0274414652597,0.00131477521893,-0.00117996499259,-0.000716734226844,-0.00191493874706,-0.00149409663263,-0.00125686848071,-0.0111645154901,0.01004512395,0.00669515253156,0.0200999924275,0.0190893151201,0.00342779292415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0705126538959,46.5931212915,24.5421902108,1.44689867765,-1.42014243621,-0.540789182182
1455732146578205190,1827,1455732146555453044,,3.81689214706,1.79643685471,-0.988471309486,0.388286579722,-1.62743174016,0.315284115685,0.629577252665,-0.244942007219,0.220447078439,0.146958730277,0.440921582997,0.416582878874,0.0735503215725,0.0,0.0,0.0,0.0,0.0,0.0,1.79512270791,-0.987291906403,0.389002946928,-1.62551796241,0.316776852898,0.630833786462,-0.233766640303,0.210389976272,0.140259984182,0.420779952545,0.397403288514,0.0701299920908,0.0916689311217,-0.0825020380096,-0.055001358673,-0.165004076019,-0.155837182907,-0.0275006793365,0.00131414679894,-0.00117940308265,-0.000716367205667,-0.00191377775653,-0.00149273721326,-0.00125653379703,-0.0111753669165,0.0100571021666,0.00669874609511,0.0201416304526,0.0191795903597,0.0034203294817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141804017181,46.5057728472,24.4674004385,1.37163373442,-1.42721569598,-0.571577465306
1455732146578226757,1828,1455732146557547029,,3.81898617744,1.7959471596,-0.988030586896,0.388580378934,-1.62655023783,0.316116804341,0.629724294583,-0.244753103495,0.220275511069,0.14684048137,0.440580751408,0.416105777306,0.0734915963195,0.0,0.0,0.0,0.0,0.0,0.0,1.79463339459,-0.986851524415,0.38929653492,-1.62463719843,0.317608685542,0.630980580459,-0.23357447625,0.210217028625,0.14014468575,0.420434057251,0.397076609626,0.0700723428751,0.0918661344519,-0.0826795210068,-0.0551196806712,-0.165359042014,-0.156172428568,-0.0275598403356,0.00131376500829,-0.0011790624812,-0.000716155986057,-0.00191303939824,-0.00149188120118,-0.00125628587516,-0.0111786272448,0.0100584824435,0.0066957956199,0.020146694157,0.0190291676799,0.00341925344439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186719353858,46.4531799094,24.4192672514,1.31664203345,-1.43324703385,-0.593199452243
1455732146578253452,1829,1455732146559636993,,3.82107615471,1.79545784685,-0.9875902143,0.388873945873,-1.62566944482,0.316948513928,0.629871224132,-0.244559643394,0.220097085021,0.146726457869,0.440212254598,0.415603809742,0.073437952542,0.0,0.0,0.0,0.0,0.0,0.0,1.79414543003,-0.986412356306,0.389589313659,-1.62375886221,0.318438225304,0.631126969828,-0.233382272694,0.210044045424,0.140029363616,0.420088090849,0.396749863579,0.0700146818081,0.0920626667471,-0.0828564000724,-0.0552376000483,-0.165712800145,-0.15650653347,-0.0276188000241,0.00131241682731,-0.00117785799443,-0.000715367786367,-0.00191058261088,-0.00148971137619,-0.00125574569607,-0.0111773707003,0.0100530395967,0.00669709425258,0.0201241637497,0.0188539461631,0.00342327073395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206306361577,46.4433793802,24.4092515743,1.30257279378,-1.43269650733,-0.597936136692
1455732146578268150,1830,1455732146561718281,,3.82315731049,1.79496892481,-0.987150201092,0.389167292238,-1.62478940472,0.317779402575,0.630018047938,-0.244362396668,0.219916122884,0.146619906767,0.439827850136,0.415284836884,0.0733858530486,0.0,0.0,0.0,0.0,0.0,0.0,1.79365992467,-0.985975401488,0.389880616871,-1.62288495258,0.319263584404,0.631272621434,-0.233190472549,0.209871425294,0.139914283529,0.419742850588,0.396423803333,0.0699571417646,0.092258081547,-0.0830322733923,-0.0553548489282,-0.166064546785,-0.15683873863,-0.0276774244641,0.00130900013985,-0.00117479960387,-0.000713324633292,-0.00190445214083,-0.00148418182899,-0.00125457349626,-0.0111719241194,0.0100446975901,0.00670562323818,0.0200849995483,0.0188610335508,0.00342871128402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23521726897,46.4276621591,24.3963550781,1.29040547332,-1.43040677193,-0.602077645897
1455732146578299917,1831,1455732146563804100,,3.82524323463,1.79448040421,-0.986710554079,0.389460422862,-1.62391015003,0.318609723665,0.630164769399,-0.244158208416,0.219730890578,0.146510717255,0.439426835817,0.415036253352,0.0733356079744,0.0,0.0,0.0,0.0,0.0,0.0,1.79317370789,-0.985537806382,0.390172346942,-1.62200976237,0.320090152938,0.63141848647,-0.232997825162,0.209698042646,0.139798695097,0.419396085292,0.396096302776,0.0698993475487,0.0924536550108,-0.0832082895097,-0.0554721930065,-0.166416579019,-0.157171213518,-0.0277360965032,0.00130669631967,-0.00117274769681,-0.000711924080209,-0.00190038766769,-0.00148042927308,-0.00125371707071,-0.0111603832538,0.0100328479322,0.00671202215762,0.0200307505246,0.0189399505756,0.00343626042566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29914920325,46.369010404,24.3483202209,1.24548627581,-1.4334780978,-0.619633073043
1455732146578316867,1832,1455732146565892691,,3.82733178139,1.79399229822,-0.98627128175,0.389753320097,-1.62303170043,0.319439410359,0.630311392721,-0.243947776182,0.219541438487,0.146386518301,0.439022765239,0.414650440683,0.0732877141655,0.0,0.0,0.0,0.0,0.0,0.0,1.79268728282,-0.985100023822,0.390464201982,-1.62113419725,0.320917075551,0.631564413989,-0.232804527145,0.209524074431,0.139682716287,0.419048148862,0.395767696147,0.0698413581436,0.092649183682,-0.0833842653138,-0.0555895102092,-0.166768530628,-0.157503612259,-0.0277947551046,0.00130501540135,-0.0011712579274,-0.000710881884424,-0.00189750318595,-0.00147766519173,-0.00125302126845,-0.0111432490363,0.0100173640565,0.0067038020135,0.0199746163776,0.0188827445359,0.0034463560219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325542657174,46.3839007517,24.3523856771,1.24151987648,-1.44016020963,-0.622100141999
1455732146578327142,1833,1455732146567979882,,3.82941889763,1.79350461433,-0.985832387998,0.390045955213,-1.62215404155,0.320268218857,0.630457920054,-0.2437361136,0.219352313282,0.146248597463,0.438636114634,0.414158056949,0.0732396190176,0.0,0.0,0.0,0.0,0.0,0.0,1.79220159465,-0.984662904464,0.390755614887,-1.62025995853,0.321742745449,0.631710120442,-0.232610953877,0.209349858489,0.139566572326,0.418699716978,0.395438621591,0.0697832861631,0.0928442871264,-0.0835598584138,-0.0557065722759,-0.167119716828,-0.157835288115,-0.0278532861379,0.00130301968713,-0.00116948353364,-0.000709659673994,-0.00189408302208,-0.00147452659254,-0.00125220038794,-0.011125159723,0.010002454793,0.00668202513666,0.0199363976558,0.0187194353586,0.00345633285459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.323327211309,46.4350038201,24.3851781317,1.26319506434,-1.44379672608,-0.614578349039
1455732146578340282,1834,1455732146570072123,,3.83151125908,1.79301735346,-0.985393871317,0.39033831524,-1.62127714757,0.321096115376,0.630604349515,-0.243524763974,0.219164368181,0.14611142924,0.438257864182,0.413738462567,0.0731898421626,0.0,0.0,0.0,0.0,0.0,0.0,1.79171509183,-0.984225051931,0.391047516576,-1.61938425346,0.322569800235,0.631856071287,-0.232416485699,0.209174837129,0.139449891419,0.418349674257,0.395108025687,0.0697249457096,0.0930395878523,-0.0837356290671,-0.0558237527114,-0.167471258134,-0.158167299349,-0.0279118763557,0.00130226162473,-0.00116881938583,-0.000709201336397,-0.00189289411058,-0.00147368485883,-0.00125172177131,-0.0111082782756,0.00998953105276,0.00666153782127,0.0199081899247,0.0186304368798,0.00346489645301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.323513191992,46.4634281317,24.4024358598,1.27089673763,-1.44367885196,-0.612038399918
1455732146578358497,1835,1455732146572154022,,3.83359313011,1.79253051369,-0.984955728924,0.390630412356,-1.62040101047,0.321923325174,0.630750677151,-0.243315003574,0.218978023905,0.145985687006,0.437879242186,0.413471335203,0.073137793424,0.0,0.0,0.0,0.0,0.0,0.0,1.79123143245,-0.983789758486,0.391337712206,-1.61851366657,0.323392021187,0.632001169102,-0.232222587253,0.209000328527,0.139333552352,0.418000657055,0.39477839833,0.0696667761758,0.0932336174662,-0.0839102557196,-0.0559401704797,-0.167820511439,-0.158497149693,-0.0279700852399,0.00129908124059,-0.00116597043881,-0.000707299850192,-0.00188734389434,-0.00146869601284,-0.00125049195074,-0.0110924163209,0.0099776953773,0.00665213465481,0.0198785851311,0.018692936873,0.00347101724821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.300799414844,46.5316109395,24.4465069805,1.29692740304,-1.44467356676,-0.602981554223
1455732146578378032,1836,1455732146574236113,,3.83567523956,1.79204409397,-0.984517960714,0.390922263332,-1.61952563873,0.32274999967,0.63089690042,-0.243104718507,0.218790186921,0.145865289048,0.437492496205,0.41320316126,0.0730854754951,0.0,0.0,0.0,0.0,0.0,0.0,1.79074812184,-0.983354778935,0.391627698573,-1.61764370747,0.324213649226,0.632146162285,-0.232028262891,0.208825436602,0.139216957735,0.417650873204,0.394448046915,0.0696084788674,0.093427377316,-0.0840846395844,-0.0560564263896,-0.168169279169,-0.158826541437,-0.0280282131948,0.00129597212993,-0.00116318177827,-0.000705435240994,-0.00188193125651,-0.00146364955581,-0.00124926186525,-0.011076455616,0.00996475031926,0.006648331313,0.0198416230004,0.0187551143443,0.00347699662772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333013391489,46.5132725545,24.4241613724,1.26518079799,-1.45017892501,-0.616522461617
1455732146578407987,1837,1455732146576332171,,3.83777117729,1.79155809897,-0.984080573899,0.391213867191,-1.61865105552,0.323575963672,0.631043021941,-0.242890282714,0.218596627613,0.145738570385,0.437090714514,0.412760840939,0.0730360461014,0.0,0.0,0.0,0.0,0.0,0.0,1.7902620104,-0.982917278642,0.391919365435,-1.61676870689,0.325040038668,0.632291995716,-0.231832240781,0.208649016703,0.139099344469,0.417298033407,0.394114809328,0.0695496722344,0.093622128362,-0.0842599155258,-0.0561732770172,-0.168519831052,-0.159157618215,-0.0280866385086,0.0012960885653,-0.00116329525666,-0.000705498243514,-0.00188234863165,-0.0014640749958,-0.00124897377463,-0.0110580419325,0.00994761091012,0.00663922591572,0.0197926811072,0.0186460316107,0.00348637386698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364097493805,46.498745106,24.404654555,1.23738298327,-1.45680183328,-0.628259983568
1455732146618132746,1838,1455732146578417227,,3.83985638618,1.79107253143,-0.983643572504,0.391505211425,-1.61777726245,0.324400999643,0.631189043839,-0.242677253259,0.218404767882,0.145605662937,0.436702350925,0.41227512985,0.072985851631,0.0,0.0,0.0,0.0,0.0,0.0,1.78977879543,-0.982482385169,0.392209294417,-1.61589891994,0.325861504119,0.632436960207,-0.231636817334,0.208473135601,0.138982090401,0.416946271202,0.393782589468,0.0694910452003,0.0938155874071,-0.0844340286664,-0.0562893524443,-0.168868057333,-0.159486498592,-0.0281446762221,0.00129373600019,-0.00116118733494,-0.000704082992711,-0.00187834251377,-0.00146050447548,-0.00124791636816,-0.0110404359244,0.00993163228136,0.00662357253596,0.0197560797235,0.0184925403819,0.00349480643075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319680611988,46.6086143689,24.4797717506,1.29423776268,-1.45864100827,-0.607366605096
1455732146618156989,1839,1455732146580500456,,3.84193944931,1.79058738732,-0.983206950407,0.391796291826,-1.61690423179,0.325225204246,0.631334961821,-0.242466860735,0.218217329169,0.145474738271,0.436328309122,0.411929472842,0.0729321299461,0.0,0.0,0.0,0.0,0.0,0.0,1.789296485,-0.982048305779,0.392498680677,-1.61503076116,0.326681431855,0.632581653337,-0.231441192513,0.208297073262,0.138864715508,0.416594146523,0.393450027272,0.0694323577539,0.0940085527585,-0.0846076974827,-0.0564051316551,-0.169215394965,-0.159814539689,-0.0282025658276,0.00129090231927,-0.00115864462765,-0.000702388851347,-0.00187347063325,-0.00145622760902,-0.0012466915165,-0.0110256682222,0.0099202559076,0.00661002276352,0.0197341625988,0.0184794455699,0.00349977219226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328104430141,46.6181996914,24.4821831547,1.29086232184,-1.45805508363,-0.609407876972
1455732146618188189,1840,1455732146582580544,,3.84401965141,1.79010266667,-0.982770705682,0.392087115854,-1.61603196571,0.326048788218,0.631480772219,-0.242253789244,0.21802739497,0.145349289393,0.435937769087,0.41165449947,0.0728782683318,0.0,0.0,0.0,0.0,0.0,0.0,1.78881524408,-0.981615188953,0.392787425228,-1.61416452751,0.327499541415,0.632726025613,-0.231245435551,0.208120891996,0.138747261331,0.416241783992,0.393117240437,0.0693736306654,0.0942009584909,-0.0847808626418,-0.0565205750946,-0.169561725284,-0.160141629435,-0.0282602875473,0.00128742258696,-0.00115551672942,-0.000700309374284,-0.00186743820685,-0.00145075319674,-0.00124525339353,-0.0110083536931,0.00990650297353,0.00660202806183,0.0196959850951,0.0185372590324,0.00350463766642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355015174167,46.6012603613,24.4620292557,1.26232188185,-1.46107774237,-0.621281963094
1455732146618210075,1841,1455732146584668735,,3.84610772133,1.78961837643,-0.982334846567,0.392377688564,-1.61516050132,0.326871721406,0.631626477622,-0.242036446123,0.217831720254,0.145223421243,0.435526621859,0.411278687848,0.0728271346362,0.0,0.0,0.0,0.0,0.0,0.0,1.78833259294,-0.98118080293,0.39307701591,-1.61329575546,0.328320048348,0.632870820954,-0.231048535984,0.207943682385,0.13862912159,0.415887364771,0.392782511172,0.0693145607951,0.0943937951575,-0.0849544156417,-0.0566362770945,-0.169908831283,-0.160469451768,-0.0283181385472,0.00128578348875,-0.00115404363764,-0.000699327345948,-0.0018647458628,-0.00144832694261,-0.00124434333171,-0.0109879101396,0.00988803786849,0.00659429965245,0.0196392570887,0.0184961766758,0.00351257384103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39055257875,46.5808119501,24.4387496457,1.23070689165,-1.46718689704,-0.634363762261
1455732146618225063,1842,1455732146586750002,,3.84818911552,1.78913452214,-0.981899380511,0.392668003111,-1.61428985675,0.327693801503,0.631772081718,-0.241817842417,0.217634335979,0.145091125492,0.435117954975,0.410801409908,0.0727769611095,0.0,0.0,0.0,0.0,0.0,0.0,1.78785189447,-0.980748174301,0.393365434996,-1.6124304982,0.329137235758,0.633015030497,-0.230851865501,0.207766678951,0.1385111193,0.415533357901,0.392448171351,0.0692555596502,0.0945857186547,-0.0851271467892,-0.0567514311928,-0.170254293578,-0.160795721713,-0.0283757155964,0.00128262767679,-0.00115120621033,-0.000697431885159,-0.0018593585438,-0.00144343425503,-0.00124294877894,-0.0109659769161,0.00986765702819,0.00658000619196,0.0195845970739,0.0183532385563,0.00352140145923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37902895773,46.6419917729,24.4776340575,1.25592708682,-1.47115594209,-0.625592538687
1455732146618247055,1843,1455732146588831136,,3.8502702713,1.78865110513,-0.981464308092,0.392958049517,-1.61342002058,0.328514963668,0.6319175841,-0.24159917207,0.217438082556,0.144955280925,0.434718211992,0.410360754923,0.0727254207473,0.0,0.0,0.0,0.0,0.0,0.0,1.78737166075,-0.980315963953,0.393653575228,-1.61156607751,0.329953633082,0.633159100613,-0.230654818455,0.207589336609,0.138392891073,0.415178673219,0.392113191373,0.0691964455365,0.0947773233084,-0.0852995909776,-0.056866393985,-0.170599181955,-0.161121449624,-0.0284331969925,0.00127944438217,-0.00114834413968,-0.000695525710664,-0.0018539430726,-0.00143866941398,-0.00124151651304,-0.010944353615,0.00984874594635,0.00656238985208,0.019539538773,0.0182475635495,0.00352897521084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394344732129,46.646622098,24.4768959906,1.25088426173,-1.47179062459,-0.628057812875
1455732146618263649,1844,1455732146590918381,,3.85235738754,1.78816812786,-0.981029629658,0.393247826938,-1.61255099263,0.329335332245,0.632062982924,-0.241378096659,0.217240351554,0.144822139902,0.434309736365,0.410007821564,0.0726734038508,0.0,0.0,0.0,0.0,0.0,0.0,1.78689046389,-0.979882886787,0.393942293339,-1.61069992318,0.330771667729,0.633303459668,-0.230456806901,0.207411126211,0.13827408414,0.414822252421,0.391776571731,0.0691370420702,0.0949691778703,-0.0854722600833,-0.0569815067222,-0.170944520167,-0.16144760238,-0.0284907533611,0.00127766396429,-0.00114674287133,-0.000694466400344,-0.00185106945576,-0.00143633548393,-0.00124047674369,-0.0109212897586,0.00982922534311,0.00654805576176,0.0194874839443,0.0182312498327,0.00353636178066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.411125047844,46.6475585334,24.4721565223,1.23905930377,-1.47291724545,-0.633138154064
1455732146618274692,1845,1455732146593010420,,3.85444951057,1.78768559272,-0.980595346291,0.393537340752,-1.61168278143,0.330155033853,0.632208276612,-0.241157046717,0.217043016116,0.144691673858,0.433901466461,0.409693786802,0.0726202844188,0.0,0.0,0.0,0.0,0.0,0.0,1.78640852788,-0.979449144374,0.394231454947,-1.60983243835,0.331590958953,0.633448040472,-0.230257918785,0.207232126907,0.138154751271,0.414464253814,0.391438461935,0.0690773756356,0.0951611915798,-0.0856450724218,-0.0570967149479,-0.171290144844,-0.161774025686,-0.0285483574739,0.00127706483526,-0.00114620191657,-0.00069411419519,-0.00185034307876,-0.00143592509995,-0.00123976385973,-0.0108991279316,0.0098108892094,0.0065369225865,0.0194372126474,0.018255324867,0.00354290878315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395725219935,46.7137476795,24.5134872863,1.26326467731,-1.47665156571,-0.625102056351
1455732146618359896,1846,1455732146595100910,,3.85653996468,1.78720349534,-0.980161452655,0.393826590722,-1.61081536247,0.330974088272,0.632353460485,-0.240940324721,0.216850619552,0.144558296573,0.433517487022,0.40936063247,0.0725635882203,0.0,0.0,0.0,0.0,0.0,0.0,1.78592739234,-0.979016122384,0.394520136274,-1.60896639437,0.332408889378,0.633592381135,-0.230058788407,0.207052909567,0.138035273044,0.414105819133,0.391099940292,0.0690176365222,0.0953527502845,-0.0858174752561,-0.0572116501707,-0.171634950512,-0.162099675484,-0.0286058250854,0.00127610300786,-0.00114533027054,-0.000693545551185,-0.00184896810455,-0.00143480110555,-0.0012389206503,-0.0108815363134,0.0097977099857,0.00652302352822,0.0194116678891,0.0182606921773,0.00354595169807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357825507199,46.8202014106,24.5831948006,1.31097777911,-1.48166471828,-0.608767885169
1455732146618370545,1847,1455732146597194629,,3.85863375664,1.78672182674,-0.979727939011,0.394115570437,-1.60994868825,0.331792442163,0.632498527095,-0.240728275139,0.216663024226,0.144421417996,0.433156741041,0.408993257825,0.0725030221605,0.0,0.0,0.0,0.0,0.0,0.0,1.78544590625,-0.978582784903,0.394809027928,-1.60809971941,0.333227415731,0.633736826962,-0.229858938987,0.206873045089,0.137915363392,0.413746090177,0.390760196278,0.0689576816962,0.0955443116796,-0.0859898805117,-0.0573265870078,-0.171979761023,-0.162425329855,-0.0286632935039,0.00127592049831,-0.00114515410804,-0.000693457490801,-0.00184896883904,-0.00143497356878,-0.00123829986701,-0.0108693361522,0.00978997913765,0.00650605460364,0.0194106508639,0.0182330615461,0.00354534046431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.338026658039,46.8826750173,24.6201641989,1.330368225,-1.48594543039,-0.603213927677
1455732146618439654,1848,1455732146599282162,,3.86072134972,1.7862405788,-0.979294798301,0.394404280129,-1.60908272963,0.332610067776,0.632643470178,-0.240519664093,0.216477686309,0.144288274071,0.432801873347,0.408632355592,0.0724400606529,0.0,0.0,0.0,0.0,0.0,0.0,1.78496626265,-0.978151105665,0.395096814087,-1.60723636093,0.334042809849,0.633880720042,-0.229659282248,0.206693354023,0.137795569349,0.413386708046,0.390420779821,0.0688977846744,0.0957350031304,-0.0861615028173,-0.0574410018782,-0.172323005635,-0.162749505322,-0.0287205009391,0.0012743161574,-0.001143692636,-0.000692533957731,-0.00184636870164,-0.00143274207252,-0.0012372498637,-0.0108603818448,0.00978433228588,0.00649270472181,0.0194151653011,0.0182115757707,0.00354227597859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3143415499,46.9407669642,24.6539866892,1.34549835711,-1.48875790877,-0.598899917578
