timestamp,tag,aruco_id,marker_length_m,roi_x,roi_y,roi_z,aruco_x,aruco_y,aruco_z,dx,dy,dz,err_norm,frame_id
2025-08-13T16:09:10.276021,prueba_4,9,0.1,0.17073126137256622,-0.34124451875686646,1.1920000314712524,0.17128325998783112,-0.34487926959991455,1.2219246625900269,0.0005519986152648926,-0.0036347508430480957,0.029924631118774414,0.03014962188899517,camera_color_optical_frame
2025-08-13T16:09:10.310343,prueba_4,9,0.1,0.17116095125675201,-0.34210336208343506,1.1950000524520874,0.17128325998783112,-0.34487926959991455,1.2219246625900269,0.00012230873107910156,-0.002775907516479492,0.026924610137939453,0.027067605406045914,camera_color_optical_frame
2025-08-13T16:09:10.347125,prueba_4,9,0.1,0.17087450623512268,-0.34153079986572266,1.193000078201294,0.17128325998783112,-0.34487926959991455,1.2219246625900269,0.00040875375270843506,-0.0033484697341918945,0.02892458438873291,0.02912062592804432,camera_color_optical_frame
2025-08-13T16:11:13.975707,prueba_5,9,0.1,0.025698773562908173,-0.2843366861343384,1.156000018119812,0.026776716113090515,-0.2856813073158264,1.1801773309707642,0.0010779425501823425,-0.0013446211814880371,0.02417731285095215,0.02423865534365177,camera_color_optical_frame
2025-08-13T16:11:14.009051,prueba_5,9,0.1,0.025721006095409393,-0.28458264470100403,1.1570000648498535,0.026776716113090515,-0.2856813073158264,1.1801773309707642,0.0010557100176811218,-0.0010986626148223877,0.023177266120910645,0.02322729490697384,camera_color_optical_frame
2025-08-13T16:11:14.041473,prueba_5,9,0.1,0.025765465572476387,-0.2850745916366577,1.159000039100647,0.026776716113090515,-0.2856813073158264,1.1801773309707642,0.0010112505406141281,-0.0006067156791687012,0.021177291870117188,0.02121010236442089,camera_color_optical_frame
2025-08-13T16:11:14.075406,prueba_5,9,0.1,0.025721006095409393,-0.28458264470100403,1.1570000648498535,0.026776716113090515,-0.2856813073158264,1.1801773309707642,0.0010557100176811218,-0.0010986626148223877,0.023177266120910645,0.02322729490697384,camera_color_optical_frame
2025-08-13T16:11:14.110477,prueba_5,9,0.1,0.025698773562908173,-0.2843366861343384,1.156000018119812,0.026776716113090515,-0.2856813073158264,1.1801773309707642,0.0010779425501823425,-0.0013446211814880371,0.02417731285095215,0.02423865534365177,camera_color_optical_frame
2025-08-13T16:11:14.143958,prueba_5,9,0.1,0.025698773562908173,-0.2843366861343384,1.156000018119812,0.026776716113090515,-0.2856813073158264,1.1801773309707642,0.0010779425501823425,-0.0013446211814880371,0.02417731285095215,0.02423865534365177,camera_color_optical_frame
2025-08-13T16:11:14.178796,prueba_5,9,0.1,0.025765465572476387,-0.2850745916366577,1.159000039100647,0.026776716113090515,-0.2856813073158264,1.1801773309707642,0.0010112505406141281,-0.0006067156791687012,0.021177291870117188,0.02121010236442089,camera_color_optical_frame
2025-08-13T16:11:14.210497,prueba_5,9,0.1,0.025632081553339958,-0.28359878063201904,1.152999997138977,0.026776716113090515,-0.2856813073158264,1.1801773309707642,0.001144634559750557,-0.002082526683807373,0.02717733383178711,0.027281031012535095,camera_color_optical_frame
2025-08-13T16:11:14.244565,prueba_5,9,0.1,0.025698773562908173,-0.2843366861343384,1.156000018119812,0.026776716113090515,-0.2856813073158264,1.1801773309707642,0.0010779425501823425,-0.0013446211814880371,0.02417731285095215,0.02423865534365177,camera_color_optical_frame
2025-08-13T16:11:14.279445,prueba_5,9,0.1,0.025721006095409393,-0.28458264470100403,1.1570000648498535,0.026776716113090515,-0.2856813073158264,1.1801773309707642,0.0010557100176811218,-0.0010986626148223877,0.023177266120910645,0.02322729490697384,camera_color_optical_frame
